318	9.213	-0.233	0.005	0	9.095	-0.169	0	0	0.058	0.886	0.056	2	16
319	6.391	-1.179	0.085	-0.002	6.56	-1.263	0.092	-0.002	0.926	0.067	0.008	1	14
320	10.57	-0.086	0	0	10.601	-0.077	0	0	0.004	0.852	0.144	2	10
322	9.404	-0.103	0	0	9.403	-0.103	0	0	0	0.002	0.998	3	10
324	8.076	-1.08	0.075	-0.002	8.477	-1.287	0.092	-0.002	0.817	0.158	0.025	1	8
330	16.481	0.075	0	0	16.481	0.075	0	0	0	1	0	2	12
331	12.402	-1.186	0.073	-0.002	12.858	-1.418	0.092	-0.002	0.799	0.089	0.112	1	10
333	10.029	-0.29	0.012	0	9.8	-0.143	0	0	0.129	0.788	0.083	2	16
334	9.699	-0.363	0.007	0	9.288	-0.22	0	0	0.079	0.239	0.682	3	14
335	11.166	-0.305	0.003	0	11.482	-0.315	0	0	0.031	0.578	0.391	2	8
338	6.056	-0.847	0.054	-0.001	6.643	-1.326	0.092	-0.002	0.593	0.096	0.311	1	14
339	5.242	-0.761	0.048	-0.001	6.301	-1.291	0.092	-0.002	0.527	0.467	0.007	1	16
340	7.59	-0.175	0.009	0	7.363	-0.066	0	0	0.096	0.885	0.019	2	10
341	13.824	0.094	0	0	13.824	0.094	0	0	0	0.999	0.001	2	.
343	8.934	-0.394	0.021	0	8.463	-0.129	0	0	0.228	0.069	0.703	3	11
347	12.575	-0.228	0.005	0	12.486	-0.163	0	0	0.056	0.919	0.025	2	9
348	12.093	-0.109	0.001	0	12.264	-0.094	0	0	0.006	0.75	0.244	2	10
351	11.621	-0.441	0.012	0	11.44	-0.307	0	0	0.127	0.791	0.082	2	9
352	12.168	-0.562	0.035	-0.001	11.378	-0.119	0	0	0.384	0.576	0.041	2	12
353	13.425	-0.147	0	0	13.451	-0.144	0	0	0.003	0.971	0.026	2	9
354	6.78	-1.342	0.091	-0.002	6.797	-1.35	0.092	-0.002	0.992	0.007	0.001	1	13
355	7.948	-1.096	0.084	-0.002	8.069	-1.193	0.092	-0.002	0.915	0.027	0.058	1	14
358	15.846	-0.445	0.016	0	15.676	-0.239	0	0	0.17	0.802	0.028	2	11
363	3.292	-0.158	0.004	0	3.141	-0.111	0	0	0.041	0.932	0.027	2	.
365	7.471	-1.101	0.087	-0.002	7.576	-1.158	0.092	-0.002	0.95	0.033	0.017	1	12
366	17.493	-0.363	0.001	0	17.525	-0.356	0	0	0.007	0.976	0.016	2	12
367	11.437	-0.155	0	0	11.756	-0.157	0	0	0.002	0.585	0.413	2	11
368	7.234	-1.335	0.089	-0.002	7.283	-1.36	0.092	-0.002	0.977	0.021	0.002	1	14
